s,10분전부산대강수량,현재부산대강수량,10분전신천교강수량,현재신천교강수량,현재세병교수위,30분뒤수위,날짜
0.97,0.97227473,0.97461083,0.97689295,0.97910783,0.98118085,0.97,2015-11-29 8:30
1.29,1.28215921,1.27452091,1.26747695,1.26113631,1.25555045,1.29,2015-12-31 20:00
1.62,1.60172758,1.58380318,1.5671417,1.55197818,1.5384941,1.52,2014-03-13 5:40
1.18,1.17563642,1.17142682,1.1675887,1.16418902,1.1612359,1.18,2016-06-11 7:30
1.02,1.02763983,1.03427903,1.0414003,1.04923348,1.05582675,1.02,2013-03-12 23:40
1.02,1.02069418,1.02147178,1.0222967,1.02317478,1.0240511,1.02,2016-08-11 19:30
1.12,1.11753308,1.11519368,1.1131042,1.11130868,1.1097916,1.14,2014-08-11 8:10
1.22,1.21437198,1.20891558,1.2039117,1.19944258,1.1955321,1.22,2016-05-18 8:20
0.96,0.96259084,0.96523864,0.9678122,0.97029444,0.9726068,0.96,2015-12-01 6:40
1.05,1.04974585,1.04958835,1.04953895,1.04961495,1.04977325,1.05,2013-09-20 16:40
1,1.0013264,1.0027274,1.0041352,1.005548,1.006903,0.99,2013-01-31 19:00
1.08,1.07879752,1.07770492,1.0767812,1.07605512,1.0754954,1.08,2016-01-09 19:10
1.06,1.05942974,1.05896054,1.0586197,1.05842834,1.0583473,1.06,2016-02-10 9:10
1.07,1.06911363,1.06833273,1.06770045,1.06724173,1.06692135,1.08,2013-08-03 15:10
0.93,0.93353917,0.93712207,0.94056995,0.94385427,0.94688465,0.94,2013-11-22 4:40
1.22,1.21437198,1.20891558,1.2039117,1.19944258,1.1955321,1.22,2016-04-23 13:00
1.07,1.06911363,1.06833273,1.06770045,1.06724173,1.06692135,1.06,2014-06-20 17:00
0.98,0.98195862,0.98398302,0.9859737,0.98792122,0.9897549,0.98,2014-01-06 0:20
0.99,0.99164251,0.99335521,0.99505445,0.99673461,0.99832895,1,2015-01-18 9:40
0.99,0.99164251,0.99335521,0.99505445,0.99673461,0.99832895,0.99,2013-09-16 11:30
1.03,1.03037807,1.03084397,1.03137745,1.03198817,1.03262515,1.02,2015-06-27 15:00
1.06,1.05942974,1.05896054,1.0586197,1.05842834,1.0583473,1.06,2015-07-07 8:50
1.67,1.69403943,1.71394003,1.7271268,1.73078443,1.7294487,1.86,2015-09-01 4:40
1.01,1.01101029,1.01209959,1.01321595,1.01436139,1.01547705,1.01,2015-08-01 10:40
1.05,1.04974585,1.04958835,1.04953895,1.04961495,1.04977325,1.06,2013-08-13 9:00
1.03,1.03037807,1.03084397,1.03137745,1.03198817,1.03262515,1.03,2013-10-07 20:40
1.11,1.10784919,1.10582149,1.10402345,1.10249529,1.10121755,1.11,2013-06-27 18:10
1.09,1.08848141,1.08707711,1.08586195,1.08486851,1.08406945,1.09,2013-05-12 17:50
1.02,1.02069418,1.02147178,1.0222967,1.02317478,1.0240511,1.03,2015-11-18 22:10
0.98,0.98195862,0.98398302,0.9859737,0.98792122,0.9897549,0.98,2013-10-25 14:50
1.02,1.02069418,1.02147178,1.0222967,1.02317478,1.0240511,1.04,2015-06-24 5:50
1.15,1.14658475,1.14331025,1.14034645,1.13774885,1.13551375,1.16,2015-04-28 17:50
1.02,1.02069418,1.02147178,1.0222967,1.02317478,1.0240511,1.03,2013-09-03 16:10
1,1.0013264,1.0027274,1.0041352,1.005548,1.006903,1.01,2014-09-28 5:00
1.23,1.22405587,1.21828777,1.21299245,1.20825597,1.20410615,1.23,2015-05-20 1:30
1.16,1.15626864,1.15268244,1.1494272,1.14656224,1.1440878,1.17,2015-03-26 14:20
1.11,1.10784919,1.10582149,1.10402345,1.10249529,1.10121755,1.09,2015-07-15 17:10
1.66,1.67088564,1.67734644,1.67690755,1.67306659,1.66736805,1.65,2015-05-03 14:40
0.97,0.97227473,0.97461083,0.97689295,0.97910783,0.98118085,0.97,2013-09-11 0:10
1.03,1.03037807,1.03084397,1.03137745,1.03198817,1.03262515,1.02,2013-03-25 8:20
1.1,1.0981653,1.0964493,1.0949427,1.0936819,1.0926435,1.1,2015-04-04 6:20
1.04,1.04006196,1.04021616,1.0404582,1.04080156,1.0411992,1.04,2014-11-30 15:00
1.13,1.12721697,1.12456587,1.12218495,1.12012207,1.11836565,1.13,2016-09-12 15:50
1,1.0013264,1.0027274,1.0041352,1.005548,1.006903,1.01,2015-08-29 6:30
0.99,0.99164251,0.99335521,0.99505445,0.99673461,0.99832895,0.99,2015-01-30 2:00
1.29,1.28215921,1.27452091,1.26747695,1.26113631,1.25555045,1.28,2015-04-21 1:20
0.98,0.98195862,0.98398302,0.9859737,0.98792122,0.9897549,0.99,2013-01-27 3:30
1.05,1.04974585,1.04958835,1.04953895,1.04961495,1.04977325,1.05,2013-08-12 7:10
1.05,1.04974585,1.04958835,1.04953895,1.04961495,1.04977325,1.06,2016-07-18 23:10
1.06,1.05942974,1.05896054,1.0586197,1.05842834,1.0583473,1.06,2015-07-07 0:30
0.95,0.95290695,0.95586645,0.95873145,0.96148105,0.96403275,0.95,2013-12-20 1:00
1.03,1.03037807,1.03084397,1.03137745,1.03198817,1.03262515,1.03,2015-11-27 13:50
1.06,1.05942974,1.05896054,1.0586197,1.05842834,1.0583473,1.06,2014-09-17 9:40
1.09,1.08848141,1.08707711,1.08586195,1.08486851,1.08406945,1.11,2014-06-12 10:40
1.2,1.1981403,1.1961239,1.19516085,1.1967388,1.19838605,1.23,2013-03-01 7:40
1.08,1.07879752,1.07770492,1.0767812,1.07605512,1.0754954,1.07,2014-07-04 14:40
0.96,0.96259084,0.96523864,0.9678122,0.97029444,0.9726068,0.96,2013-12-28 5:10
0.93,0.93353917,0.93712207,0.94056995,0.94385427,0.94688465,0.93,2015-03-04 19:30
0.96,0.96259084,0.96523864,0.9678122,0.97029444,0.9726068,0.97,2014-03-10 14:10
1.05,1.04974585,1.04958835,1.04953895,1.04961495,1.04977325,1.04,2015-11-23 15:00
1.25,1.24342365,1.23703215,1.23115395,1.22588275,1.22125425,1.25,2015-12-07 1:00
0.97,0.97227473,0.97461083,0.97689295,0.97910783,0.98118085,0.97,2013-11-09 1:30
1.05,1.04974585,1.04958835,1.04953895,1.04961495,1.04977325,1.05,2013-05-07 19:00
2.04,2.05460786,2.06203506,2.07313005,2.08584116,2.09280325,2.14,2016-10-16 17:30
1.1,1.0981653,1.0964493,1.0949427,1.0936819,1.0926435,1.08,2014-06-10 16:20
1.07,1.06911363,1.06833273,1.06770045,1.06724173,1.06692135,1.07,2015-06-15 1:00
1.06,1.05942974,1.05896054,1.0586197,1.05842834,1.0583473,1.06,2013-08-22 18:10
1.15,1.14658475,1.14331025,1.14034645,1.13774885,1.13551375,1.17,2014-05-20 15:30
1,1.0013264,1.0027274,1.0041352,1.005548,1.006903,0.99,2015-01-23 13:40
1.07,1.06911363,1.06833273,1.06770045,1.06724173,1.06692135,1.06,2014-09-18 0:00
1.06,1.05942974,1.05896054,1.0586197,1.05842834,1.0583473,1.06,2014-09-30 12:30
1.22,1.21437198,1.20891558,1.2039117,1.19944258,1.1955321,1.22,2015-05-03 0:40
0.99,0.99164251,0.99335521,0.99505445,0.99673461,0.99832895,1,2015-12-13 10:00
0.99,0.99164251,0.99335521,0.99505445,0.99673461,0.99832895,0.98,2014-02-04 20:20
1,1.0013264,1.0027274,1.0041352,1.005548,1.006903,0.99,2013-01-17 19:50
1.88,1.85350872,1.82748012,1.8032412,1.78112632,1.7614194,1.83,2016-09-03 9:30
1.04,1.04006196,1.04021616,1.0404582,1.04080156,1.0411992,1.03,2015-12-09 20:30
1.06,1.05942974,1.05896054,1.0586197,1.05842834,1.0583473,1.06,2014-10-30 3:30
1.29,1.28215921,1.27452091,1.26747695,1.26113631,1.25555045,1.29,2015-12-27 3:40
0.97,0.97227473,0.97461083,0.97689295,0.97910783,0.98118085,0.99,2014-03-21 22:40
1.08,1.07879752,1.07770492,1.0767812,1.07605512,1.0754954,1.08,2016-01-25 15:10
1.03,1.03037807,1.03084397,1.03137745,1.03198817,1.03262515,1.03,2014-08-10 9:10
1.14,1.13690086,1.13393806,1.1312657,1.12893546,1.1269397,1.14,2016-02-06 14:50
1.57,1.55330813,1.53694223,1.52173795,1.50791123,1.49562385,1.57,2014-08-26 21:40
1,1.0013264,1.0027274,1.0041352,1.005548,1.006903,0.99,2014-09-22 19:00
1.01,1.01101029,1.01209959,1.01321595,1.01436139,1.01547705,1,2016-12-06 2:40
0.99,0.99164251,0.99335521,0.99505445,0.99673461,0.99832895,0.99,2014-04-09 20:20
1.07,1.06911363,1.06833273,1.06770045,1.06724173,1.06692135,1.07,2016-07-30 12:20
1.09,1.08848141,1.08707711,1.08586195,1.08486851,1.08406945,1.09,2014-07-25 11:20
1.02,1.02069418,1.02147178,1.0222967,1.02317478,1.0240511,1.02,2015-08-27 23:50
1.08,1.07879752,1.07770492,1.0767812,1.07605512,1.0754954,1.08,2016-01-13 6:10
0.96,0.96259084,0.96523864,0.9678122,0.97029444,0.9726068,0.96,2013-12-08 0:30
0.99,0.99164251,0.99335521,0.99505445,0.99673461,0.99832895,0.99,2015-09-03 23:30
1.16,1.15626864,1.15268244,1.1494272,1.14656224,1.1440878,1.17,2016-07-06 7:20
0.97,0.97227473,0.97461083,0.97689295,0.97910783,0.98118085,0.97,2014-04-06 19:00
1.06,1.05942974,1.05896054,1.0586197,1.05842834,1.0583473,1.07,2013-07-16 13:00
1.1,1.0981653,1.0964493,1.0949427,1.0936819,1.0926435,1.1,2014-11-09 23:00
1.11,1.10784919,1.10582149,1.10402345,1.10249529,1.10121755,1.11,2014-11-08 3:40
1.18,1.17563642,1.17142682,1.1675887,1.16418902,1.1612359,1.18,2016-10-09 5:20
0.96,0.96259084,0.96523864,0.9678122,0.97029444,0.9726068,0.96,2014-02-20 23:20
1.01,1.01101029,1.01209959,1.01321595,1.01436139,1.01547705,1.03,2016-04-05 0:30
0.92,0.92385528,0.92774988,0.9314892,0.93504088,0.9383106,0.92,2015-01-19 12:30
1.07,1.06911363,1.06833273,1.06770045,1.06724173,1.06692135,1.06,2015-03-20 1:00
1.01,1.01101029,1.01209959,1.01321595,1.01436139,1.01547705,1.01,2016-12-31 3:10
1.08,1.07879752,1.07770492,1.0767812,1.07605512,1.0754954,1.08,2016-08-05 10:30
1.03,1.03037807,1.03084397,1.03137745,1.03198817,1.03262515,1.03,2013-03-07 15:20
1.02,1.02069418,1.02147178,1.0222967,1.02317478,1.0240511,1.02,2015-03-25 18:50
1.14,1.13690086,1.13393806,1.1312657,1.12893546,1.1269397,1.14,2014-09-05 11:10
1.07,1.06911363,1.06833273,1.06770045,1.06724173,1.06692135,1.06,2013-05-14 3:10
1.02,1.02069418,1.02147178,1.0222967,1.02317478,1.0240511,1.01,2016-04-11 15:10
1.09,1.08848141,1.08707711,1.08586195,1.08486851,1.08406945,1.08,2014-07-12 8:20
1,1.0013264,1.0027274,1.0041352,1.005548,1.006903,1,2014-12-09 23:20
1.08,1.07879752,1.07770492,1.0767812,1.07605512,1.0754954,1.08,2016-01-12 15:50
1.17,1.16595253,1.16205463,1.15850795,1.15537563,1.15266185,1.16,2015-04-09 14:00
1.22,1.21437198,1.20891558,1.2039117,1.19944258,1.1955321,1.22,2015-05-20 6:00
1.27,1.26969968,1.26721673,1.2607623,1.25451323,1.2489369,1.3,2014-04-29 7:30
0.99,0.99164251,0.99335521,0.99505445,0.99673461,0.99832895,0.98,2014-03-27 5:00
0.97,0.97227473,0.97461083,0.97689295,0.97910783,0.98118085,0.97,2013-09-24 5:10
1.06,1.05942974,1.05896054,1.0586197,1.05842834,1.0583473,1.07,2013-07-17 9:30
1.19,1.18532031,1.18079901,1.17666945,1.17300241,1.16980995,1.19,2015-04-25 15:50
1.07,1.06911363,1.06833273,1.06770045,1.06724173,1.06692135,1.06,2014-11-12 17:50
1.12,1.11753308,1.11519368,1.1131042,1.11130868,1.1097916,1.12,2015-05-26 6:50
1.24,1.23373976,1.22765996,1.2220732,1.21706936,1.2126802,1.24,2015-05-19 5:50
1,1.0013264,1.0027274,1.0041352,1.005548,1.006903,1,2013-01-12 21:50
1.17,1.16595253,1.16205463,1.15850795,1.15537563,1.15266185,1.19,2015-05-11 2:10
1.02,1.02069418,1.02147178,1.0222967,1.02317478,1.0240511,1.02,2016-06-27 14:40
1,1.0013264,1.0027274,1.0041352,1.005548,1.006903,1,2015-09-20 17:10
1.14,1.13690086,1.13393806,1.1312657,1.12893546,1.1269397,1.12,2013-04-06 17:20
1.17,1.16908863,1.16800733,1.1679186,1.17029863,1.1726639,1.13,2013-09-07 14:40
0.96,0.96259084,0.96523864,0.9678122,0.97029444,0.9726068,0.95,2014-02-01 0:40
1.38,1.36931422,1.35887062,1.3492037,1.34045682,1.3327169,1.36,2016-07-05 3:30
1,1.0013264,1.0027274,1.0041352,1.005548,1.006903,1.01,2016-04-10 19:20
1.06,1.05942974,1.05896054,1.0586197,1.05842834,1.0583473,1.07,2014-07-30 0:30
1.04,1.04006196,1.04021616,1.0404582,1.04080156,1.0411992,1.04,2016-11-08 13:30
1.1,1.0981653,1.0964493,1.0949427,1.0936819,1.0926435,1.1,2013-05-27 9:30
1,1.0013264,1.0027274,1.0041352,1.005548,1.006903,0.98,2013-01-18 13:50
1.08,1.07879752,1.07770492,1.0767812,1.07605512,1.0754954,1.08,2016-08-29 11:40
1.1,1.0981653,1.0964493,1.0949427,1.0936819,1.0926435,1.09,2015-04-03 17:40
1.05,1.04974585,1.04958835,1.04953895,1.04961495,1.04977325,1.06,2013-03-09 15:00
1.1,1.0981653,1.0964493,1.0949427,1.0936819,1.0926435,1.08,2014-08-17 2:00
1.34,1.33057866,1.32138186,1.3128807,1.30520326,1.2984207,1.34,2015-12-11 15:40
1.23,1.22405587,1.21828777,1.21299245,1.20825597,1.20410615,1.23,2015-04-30 2:00
1.08,1.07879752,1.07770492,1.0767812,1.07605512,1.0754954,1.08,2013-04-25 13:40
1.13,1.12721697,1.12456587,1.12218495,1.12012207,1.11836565,1.13,2013-06-07 15:50
1.07,1.06911363,1.06833273,1.06770045,1.06724173,1.06692135,1.07,2013-05-08 19:20
0.96,0.96259084,0.96523864,0.9678122,0.97029444,0.9726068,0.96,2013-12-29 14:50
1.07,1.06911363,1.06833273,1.06770045,1.06724173,1.06692135,1.06,2014-07-17 1:00
0.92,0.92385528,0.92774988,0.9314892,0.93504088,0.9383106,0.93,2015-01-15 20:10
0.96,0.96259084,0.96523864,0.9678122,0.97029444,0.9726068,0.96,2015-06-19 21:00
1.07,1.06911363,1.06833273,1.06770045,1.06724173,1.06692135,1.07,2016-09-08 0:30
1.05,1.04974585,1.04958835,1.04953895,1.04961495,1.04977325,1.05,2016-07-08 6:40
0.99,0.99164251,0.99335521,0.99505445,0.99673461,0.99832895,0.99,2013-01-07 6:40
1.01,1.01101029,1.01209959,1.01321595,1.01436139,1.01547705,1,2014-12-15 14:40
1.14,1.13690086,1.13393806,1.1312657,1.12893546,1.1269397,1.15,2014-08-31 15:50
1.01,1.01101029,1.01209959,1.01321595,1.01436139,1.01547705,1.01,2013-03-15 6:50
1.01,1.01101029,1.01209959,1.01321595,1.01436139,1.01547705,1.01,2014-06-30 20:10
1.03,1.03037807,1.03084397,1.03137745,1.03198817,1.03262515,1.03,2013-09-02 20:40
1.04,1.04006196,1.04021616,1.0404582,1.04080156,1.0411992,1.03,2014-04-11 15:20
1,1.0013264,1.0027274,1.0041352,1.005548,1.006903,1.01,2013-12-03 10:20
1.08,1.07879752,1.07770492,1.0767812,1.07605512,1.0754954,1.08,2014-07-22 8:10
1.06,1.05942974,1.05896054,1.0586197,1.05842834,1.0583473,1.06,2014-08-02 1:10
0.99,0.99164251,0.99335521,0.99505445,0.99673461,0.99832895,1,2014-09-22 19:40
1.13,1.12721697,1.12456587,1.12218495,1.12012207,1.11836565,1.14,2013-06-01 8:00
1.08,1.07879752,1.07770492,1.0767812,1.07605512,1.0754954,1.08,2016-08-30 3:30
1.57,1.55330813,1.53694223,1.52173795,1.50791123,1.49562385,1.52,2013-06-19 12:00
1.11,1.10784919,1.10582149,1.10402345,1.10249529,1.10121755,1.11,2013-06-28 7:40
1.06,1.05942974,1.05896054,1.0586197,1.05842834,1.0583473,1.06,2015-12-04 9:30
1.13,1.12721697,1.12456587,1.12218495,1.12012207,1.11836565,1.12,2013-06-22 20:20
1.21,1.20468809,1.19954339,1.19483095,1.19062919,1.18695805,1.21,2015-07-24 18:50
1.13,1.12721697,1.12456587,1.12218495,1.12012207,1.11836565,1.12,2015-07-14 2:50
1.03,1.03037807,1.03084397,1.03137745,1.03198817,1.03262515,1.04,2014-11-27 19:20
0.99,0.99164251,0.99335521,0.99505445,0.99673461,0.99832895,0.99,2013-02-11 9:40
1.18,1.17563642,1.17142682,1.1675887,1.16418902,1.1612359,1.17,2015-04-10 13:20
1.14,1.13690086,1.13393806,1.1312657,1.12893546,1.1269397,1.13,2016-02-11 20:10
0.95,0.95290695,0.95586645,0.95873145,0.96148105,0.96403275,0.95,2013-11-08 2:30
0.98,0.98195862,0.98398302,0.9859737,0.98792122,0.9897549,0.97,2014-02-18 22:10
1.1,1.0981653,1.0964493,1.0949427,1.0936819,1.0926435,1.1,2014-05-14 6:10
1.81,1.97700884,2.20139099,2.42081755,2.59138904,2.72269375,2.36,2016-10-05 5:40
1.1,1.0981653,1.0964493,1.0949427,1.0936819,1.0926435,1.1,2015-07-10 19:10
1.05,1.04974585,1.04958835,1.04953895,1.04961495,1.04977325,1.05,2013-03-12 17:10
1.01,1.01101029,1.01209959,1.01321595,1.01436139,1.01547705,1.01,2015-04-26 17:20
1.03,1.03037807,1.03084397,1.03137745,1.03198817,1.03262515,1.02,2014-09-23 15:30
1.05,1.04974585,1.04958835,1.04953895,1.04961495,1.04977325,1.05,2013-03-12 13:40
2.32,2.38324593,2.45816643,2.5252249,2.57449333,2.6088927,2.59,2014-09-24 11:50
1.07,1.06911363,1.06833273,1.06770045,1.06724173,1.06692135,1.08,2016-04-09 21:30
0.96,0.96259084,0.96523864,0.9678122,0.97029444,0.9726068,0.99,2014-03-05 1:40
1.21,1.20468809,1.19954339,1.19483095,1.19062919,1.18695805,1.21,2015-06-10 0:50
1,1.0013264,1.0027274,1.0041352,1.005548,1.006903,1,2015-01-20 11:10
1.1,1.0981653,1.0964493,1.0949427,1.0936819,1.0926435,1.1,2016-09-29 22:10
1,1.0013264,1.0027274,1.0041352,1.005548,1.006903,1,2013-01-05 22:30
1.07,1.06911363,1.06833273,1.06770045,1.06724173,1.06692135,1.07,2015-06-17 2:10
1.08,1.07879752,1.07770492,1.0767812,1.07605512,1.0754954,1.08,2015-07-28 1:00
1,1.0013264,1.0027274,1.0041352,1.005548,1.006903,0.99,2015-01-20 0:30
1.05,1.04974585,1.04958835,1.04953895,1.04961495,1.04977325,1.04,2016-10-04 18:00
1,1.0013264,1.0027274,1.0041352,1.005548,1.006903,1.01,2013-02-26 3:00
1.08,1.07879752,1.07770492,1.0767812,1.07605512,1.0754954,1.09,2016-09-13 13:40
1.11,1.10784919,1.10582149,1.10402345,1.10249529,1.10121755,1.11,2016-02-25 8:20
1.21,1.20468809,1.19954339,1.19483095,1.19062919,1.18695805,1.2,2015-05-16 6:30
1.02,1.02069418,1.02147178,1.0222967,1.02317478,1.0240511,1.02,2013-02-22 16:30
1.01,1.01101029,1.01209959,1.01321595,1.01436139,1.01547705,1,2014-10-06 3:30
1.06,1.07328364,1.08320799,1.08917015,1.09549074,1.1006575,1.06,2013-04-25 17:20
1.12,1.11753308,1.11519368,1.1131042,1.11130868,1.1097916,1.11,2014-06-15 2:50
0.98,0.98195862,0.98398302,0.9859737,0.98792122,0.9897549,0.98,2014-04-20 5:40
1.1,1.0981653,1.0964493,1.0949427,1.0936819,1.0926435,1.09,2014-05-25 4:40
1.05,1.04974585,1.04958835,1.04953895,1.04961495,1.04977325,1.05,2015-11-05 16:40
1.07,1.06911363,1.06833273,1.06770045,1.06724173,1.06692135,1.07,2014-09-08 18:10
1.11,1.10784919,1.10582149,1.10402345,1.10249529,1.10121755,1.11,2016-09-20 15:10
1.01,1.01101029,1.01209959,1.01321595,1.01436139,1.01547705,1.01,2016-08-18 4:50
1.18,1.17563642,1.17142682,1.1675887,1.16418902,1.1612359,1.18,2016-05-27 19:40
1.01,1.01101029,1.01209959,1.01321595,1.01436139,1.01547705,1,2016-03-26 3:50
1.03,1.03037807,1.03084397,1.03137745,1.03198817,1.03262515,1.04,2013-04-09 19:00
1.03,1.03037807,1.03084397,1.03137745,1.03198817,1.03262515,1.04,2016-07-10 2:50
1.31,1.30152699,1.29326529,1.28563845,1.27876309,1.27269855,1.28,2016-09-18 23:10
0.96,0.96259084,0.96523864,0.9678122,0.97029444,0.9726068,0.96,2013-12-27 23:50
0.96,0.96259084,0.96523864,0.9678122,0.97029444,0.9726068,0.96,2015-03-03 5:40
1.01,1.01101029,1.01209959,1.01321595,1.01436139,1.01547705,1.01,2013-02-18 11:20
1.32,1.31121088,1.30263748,1.2947192,1.28757648,1.2812726,1.31,2016-05-05 13:10
1.01,1.01101029,1.01209959,1.01321595,1.01436139,1.01547705,1.01,2015-06-07 21:40
1.11,1.10784919,1.10582149,1.10402345,1.10249529,1.10121755,1.11,2014-11-07 7:30
0.99,0.99164251,0.99335521,0.99505445,0.99673461,0.99832895,0.99,2014-10-09 19:00
1.72,1.70483868,1.68943048,1.6767705,1.66995808,1.6642387,1.85,2014-03-12 22:40
1.02,1.02069418,1.02147178,1.0222967,1.02317478,1.0240511,1.02,2013-03-25 20:10
1.06,1.05942974,1.05896054,1.0586197,1.05842834,1.0583473,1.06,2016-08-05 23:50
0.99,0.99164251,0.99335521,0.99505445,0.99673461,0.99832895,0.99,2014-03-25 2:50
1,1.0013264,1.0027274,1.0041352,1.005548,1.006903,1,2015-08-10 13:30
0.93,0.93353917,0.93712207,0.94056995,0.94385427,0.94688465,0.93,2015-01-13 5:20
1.21,1.20468809,1.19954339,1.19483095,1.19062919,1.18695805,1.21,2015-05-01 7:40
1.05,1.04974585,1.04958835,1.04953895,1.04961495,1.04977325,1.04,2013-09-22 13:40
0.99,0.99164251,0.99335521,0.99505445,0.99673461,0.99832895,0.99,2014-04-04 13:40
1.3,1.2918431,1.2838931,1.2765577,1.2699497,1.2641245,1.29,2014-05-12 15:30
1.1,1.0981653,1.0964493,1.0949427,1.0936819,1.0926435,1.1,2014-05-09 10:10
0.97,0.97227473,0.97461083,0.97689295,0.97910783,0.98118085,0.97,2015-09-15 0:50
1.03,1.03037807,1.03084397,1.03137745,1.03198817,1.03262515,1.03,2013-09-22 4:20
0.99,0.99164251,0.99335521,0.99505445,0.99673461,0.99832895,0.98,2013-01-28 3:20
1.06,1.05942974,1.05896054,1.0586197,1.05842834,1.0583473,1.06,2015-09-02 2:10
1.04,1.04006196,1.04021616,1.0404582,1.04080156,1.0411992,1.03,2014-04-23 18:10
1.04,1.04006196,1.04021616,1.0404582,1.04080156,1.0411992,1.04,2016-07-22 2:10
0.99,0.99164251,0.99335521,0.99505445,0.99673461,0.99832895,0.99,2014-04-23 8:30
1,1.0013264,1.0027274,1.0041352,1.005548,1.006903,1,2016-10-25 19:10
1.19,1.18532031,1.18079901,1.17666945,1.17300241,1.16980995,1.18,2015-05-18 4:00
1.13,1.12721697,1.12456587,1.12218495,1.12012207,1.11836565,1.12,2015-05-15 19:10
1.08,1.07879752,1.07770492,1.0767812,1.07605512,1.0754954,1.08,2016-01-23 23:10
1,1.0013264,1.0027274,1.0041352,1.005548,1.006903,0.99,2014-04-01 22:30
1.06,1.05942974,1.05896054,1.0586197,1.05842834,1.0583473,1.06,2014-05-07 3:20
0.95,0.95290695,0.95586645,0.95873145,0.96148105,0.96403275,0.94,2014-01-23 20:20
1.02,1.02069418,1.02147178,1.0222967,1.02317478,1.0240511,1.04,2013-02-03 10:30
1.01,1.01101029,1.01209959,1.01321595,1.01436139,1.01547705,1.01,2013-01-24 15:00
1.21,1.20468809,1.19954339,1.19483095,1.19062919,1.18695805,1.2,2015-06-09 3:20
1.02,1.02069418,1.02147178,1.0222967,1.02317478,1.0240511,1.02,2015-11-30 0:30
1.08,1.07879752,1.07770492,1.0767812,1.07605512,1.0754954,1.08,2015-04-25 19:20
1.12,1.11753308,1.11519368,1.1131042,1.11130868,1.1097916,1.11,2014-06-10 3:10
1.01,1.01101029,1.01209959,1.01321595,1.01436139,1.01547705,1.01,2015-09-26 6:10
0.95,0.95290695,0.95586645,0.95873145,0.96148105,0.96403275,0.95,2013-11-28 17:50
1,1.0013264,1.0027274,1.0041352,1.005548,1.006903,1,2015-08-10 14:50
1.17,1.16595253,1.16205463,1.15850795,1.15537563,1.15266185,1.17,2016-09-19 17:10
0.99,0.99164251,0.99335521,0.99505445,0.99673461,0.99832895,1.02,2016-11-06 9:40
1,1.0013264,1.0027274,1.0041352,1.005548,1.006903,1,2015-02-17 12:30
0.98,0.98195862,0.98398302,0.9859737,0.98792122,0.9897549,0.98,2015-02-17 14:30
1.01,1.01101029,1.01209959,1.01321595,1.01436139,1.01547705,1,2013-09-15 17:10
1.06,1.05942974,1.05896054,1.0586197,1.05842834,1.0583473,1.05,2016-09-10 2:20
1.12,1.11753308,1.11519368,1.1131042,1.11130868,1.1097916,1.1,2015-05-09 12:10
1.08,1.07879752,1.07770492,1.0767812,1.07605512,1.0754954,1.08,2016-01-16 23:40
0.92,0.92385528,0.92774988,0.9314892,0.93504088,0.9383106,0.92,2015-01-12 20:10
1.02,1.02069418,1.02147178,1.0222967,1.02317478,1.0240511,1.03,2014-12-01 13:10
1.03,1.03037807,1.03084397,1.03137745,1.03198817,1.03262515,1.03,2013-03-27 22:10
1.09,1.08848141,1.08707711,1.08586195,1.08486851,1.08406945,1.1,2016-02-09 21:10
1.02,1.02069418,1.02147178,1.0222967,1.02317478,1.0240511,1.02,2015-08-30 4:20
1.12,1.11753308,1.11519368,1.1131042,1.11130868,1.1097916,1.12,2014-08-24 18:00
1,1.0013264,1.0027274,1.0041352,1.005548,1.006903,1,2016-12-02 2:20
1.29,1.28215921,1.27452091,1.26747695,1.26113631,1.25555045,1.29,2015-12-22 20:10
1.02,1.02069418,1.02147178,1.0222967,1.02317478,1.0240511,1.02,2013-01-22 21:00
1,1.0013264,1.0027274,1.0041352,1.005548,1.006903,0.99,2016-11-25 17:30
1.09,1.08848141,1.08707711,1.08586195,1.08486851,1.08406945,1.08,2015-07-12 3:00
1.04,1.04006196,1.04021616,1.0404582,1.04080156,1.0411992,1.03,2015-06-18 5:10
1.05,1.04974585,1.04958835,1.04953895,1.04961495,1.04977325,1.05,2013-07-18 8:40
0.98,0.98195862,0.98398302,0.9859737,0.98792122,0.9897549,0.97,2014-01-31 6:10
1.01,1.01101029,1.01209959,1.01321595,1.01436139,1.01547705,1.01,2013-03-15 8:00
1,1.0013264,1.0027274,1.0041352,1.005548,1.006903,1,2016-11-23 7:20
1.17,1.16595253,1.16205463,1.15850795,1.15537563,1.15266185,1.17,2016-10-17 21:20
1.25,1.24342365,1.23703215,1.23115395,1.22588275,1.22125425,1.21,2014-07-18 20:20
